T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,Holiday_ID,holiday,school,nat_demand
25.42580566,0.017165491,0.027389526,21.9866378,24.40236816,0.01567776,0.01977539,11.68155801,21.71486816,0.015136072,0.086242676,5.634199844,0,0,0,841.3477
25.41970215,0.017356275,0.031211853,20.77598623,24.13845215,0.015498518,0.012439728,10.98034881,21.63845215,0.015067457,0.07376099,5.738857243,0,0,0,832.6966
25.49932251,0.017409697,0.034698486,20.12039334,23.96807251,0.015303984,0.009948731,10.50304428,21.61651001,0.014987364,0.05923462,6.000681686,0,0,0,807.416
26.2697998,0.017318279,0.041259766,22.829857,25.5510498,0.015021831,0.007658005,13.74150784,22.3869873,0.014861614,0.0448761,6.724433087,0,0,0,795.2786
27.40075073,0.01693712,0.051330566,25.89682207,27.82262573,0.014583452,0.008613586,16.54583406,24.22106323,0.014423234,0.02330017,7.382773577,0,0,0,855.5199
28.60570679,0.016807837,0.03768921,25.71049032,30.05883179,0.014129921,0.006282806,17.12982356,26.16820679,0.013859077,0.009433746,7.082090221,0,0,0,919.6283
29.6942688,0.016747007,0.022888184,25.32332093,32.0536438,0.013889798,0.004018784,16.95420863,27.8036438,0.013313779,0.006879807,6.596399565,0,0,0,979.7815
30.56881104,0.016739396,0.01612854,24.66572722,33.58443604,0.013947038,0.002759934,16.08330698,28.91256104,0.013336686,0.012443543,5.710516815,0,0,0,1018.5656
31.18782959,0.016693784,0.012542725,23.86284225,34.65657959,0.014153196,0.002944946,15.13753908,29.51595459,0.013699247,0.023406982,4.817521754,0,0,0,1030.271
31.52330933,0.016647238,0.012760162,23.56997708,35.16393433,0.014308828,0.004360199,14.80306665,29.77330933,0.013908285,0.037368774,4.356393496,0,0,0,1042.2174
31.5458313,0.01660101,0.015155792,23.70307586,35.1552063,0.014316005,0.00838089,14.74034946,29.7177063,0.014018458,0.044937134,4.265838101,0,0,0,1033.807
31.12947998,0.016607782,0.018806458,24.12804967,34.58260498,0.014383814,0.010902405,14.74940823,29.22322998,0.014013789,0.04711914,4.486430308,0,0,0,1044.1433
30.23748169,0.016675998,0.014686585,24.83151018,33.37810669,0.014547396,0.014564514,14.92201057,28.34685669,0.014017153,0.046783447,4.975172092,0,0,0,1029.8046
28.89586792,0.01678287,0.016555786,25.49323368,31.41149292,0.014803043,0.01764679,14.82164068,27.02086792,0.014146915,0.051208496,5.567018552,0,0,0,1026.5009
27.53884277,0.016996883,0.014640808,25.12381826,28.97634277,0.015295529,0.013492584,13.29603333,25.30446777,0.014498257,0.057373047,5.971886182,0,0,0,1044.1395
26.77724609,0.017249009,0.01153183,24.48227435,27.30849609,0.015768906,0.018325806,13.24992003,24.03505859,0.014525314,0.06689453,6.574757587,0,0,0,1102.019
26.43917236,0.01740136,0.010910034,23.86721641,26.47042236,0.016157769,0.030883789,13.19294247,23.29854736,0.014788292,0.077423096,6.068092488,0,0,0,1102.5413
26.26082764,0.017439088,0.014610291,23.97009948,25.98739014,0.016363343,0.030586243,12.61739397,22.91707764,0.014932832,0.09509277,5.571090761,0,0,0,1098.4424
26.1368042,0.017378109,0.024665833,25.49224851,25.7071167,0.016432064,0.031692505,12.20637151,22.6914917,0.015039698,0.10046387,5.272701218,0,0,0,1070.3003
26.02498779,0.017279165,0.02468872,26.74950142,25.50936279,0.01646282,0.030929565,12.03908624,22.59530029,0.015184895,0.104644775,5.032192605,0,0,0,1011.3323
25.90773926,0.017210372,0.025634766,26.74500992,25.32961426,0.01647032,0.027259827,11.92416563,22.50930176,0.015253432,0.112335205,4.990844202,0,0,0,966.8424
25.80697021,0.017111255,0.029212952,27.09527927,25.18197021,0.016447498,0.026763916,12.29743212,22.38509521,0.015257313,0.12231445,5.133328982,0,0,0,938.2059
25.7350708,0.01692822,0.026809692,27.52350368,25.0319458,0.016325498,0.03378296,12.94077876,22.2897583,0.015261197,0.13085938,5.378014057,0,0,0,903.8671
25.64956055,0.016752455,0.02129364,27.73193725,24.86831055,0.01618025,0.036987305,13.34628121,22.22768555,0.015272353,0.1251831,5.548645349,0,0,0,889.0929
25.580896,0.016569117,0.017074585,26.73865675,24.705896,0.016111353,0.032699585,13.22356581,22.174646,0.015253046,0.12030029,5.725634344,0,0,0,886.1999
25.5510498,0.016424391,0.018798828,25.61463916,24.5354248,0.016081069,0.019767761,12.70757902,22.1291748,0.015245651,0.10821533,5.992730343,0,0,0,897.537
25.62862549,0.016363272,0.017791748,25.43374186,24.45675049,0.016073355,0.007804871,12.35048019,22.11300049,0.015237937,0.08596802,6.249640743,0,0,0,926.7129
26.32714233,0.01624165,0.016067505,27.78287735,25.83495483,0.016058544,0.004083633,14.82230861,22.85839233,0.01516972,0.06564331,6.980874105,0,0,0,1037.4133
27.41445313,0.01603639,0.010314941,29.71216903,28.13320313,0.015441298,0.005937576,18.17072199,24.63320313,0.014766096,0.052200317,7.905657314,0,0,0,1237.968
28.61477051,0.015944919,0.007831574,29.48043228,30.34914551,0.014651737,0.004016876,19.43137873,26.50539551,0.01423975,0.048721313,7.670394057,0,0,0,1312.2937
29.70583496,0.015891679,0.010707855,28.86882778,32.19020996,0.014224656,0.005306244,19.63587693,27.94020996,0.013877519,0.0513916,7.283683974,0,0,0,1402.8169
30.46856079,0.015898747,0.014587402,27.4410618,33.56231079,0.014128728,0.00907135,19.01389567,28.85918579,0.013903661,0.051620483,6.64735803,0,0,0,1414.6225
30.94143066,0.015920946,0.015663147,26.09113556,34.42580566,0.014189074,0.012184143,17.9941296,29.34768066,0.013914416,0.051132202,6.167511047,0,0,0,1413.9611
31.11351929,0.015920494,0.020431519,25.35833545,34.78539429,0.014207696,0.016685486,17.0914061,29.44164429,0.013940667,0.05180359,5.858064639,0,0,0,1440.5607
30.98955688,0.015881633,0.030540466,25.17114044,34.58330688,0.014115429,0.025787354,16.37086332,29.25518188,0.013882732,0.051956177,5.618953996,0,0,0,1436.7855
30.4916626,0.015850455,0.02948761,25.17971814,33.6791626,0.014118581,0.039978027,15.84851003,28.7572876,0.013866811,0.056350708,5.562557314,0,0,0,1391.1611
29.62386475,0.015811441,0.016426086,25.60110471,32.20198975,0.014155863,0.049697876,15.61808878,27.92073975,0.013888834,0.053756714,5.770232593,0,0,0,1333.4446
28.40331421,0.015864113,0.01115036,26.06221472,30.32518921,0.014258126,0.046844482,15.188824,26.73143921,0.013907174,0.046951294,6.108405013,0,0,0,1187.8578
27.12944946,0.016100317,0.00838089,25.4153973,28.12944946,0.014498144,0.04284668,13.27069182,25.14507446,0.014086157,0.059677124,6.29822379,0,0,0,1149.0493
26.42980347,0.016428044,0.007522583,24.41273896,26.75792847,0.014814427,0.039749146,12.15961381,23.95324097,0.014398625,0.07757568,6.440788833,0,0,0,1195.7257
26.11730347,0.016694672,0.010097504,23.26647106,25.89855347,0.015180238,0.029701233,11.92037604,23.28136597,0.014672883,0.07293701,6.058227273,0,0,0,1169.2493
25.94399414,0.016884964,0.012279511,22.61070604,25.25649414,0.015481154,0.025024414,10.90172751,22.85805664,0.014809768,0.07107544,5.876599069,0,0,0,1124.5109
25.82363281,0.016946036,0.019371033,21.70030801,24.83144531,0.01564141,0.023139954,9.958931979,22.60488281,0.014889916,0.07434082,5.621988665,0,0,0,1085.2368
25.76162109,0.01686224,0.0263443,21.08442567,24.48037109,0.015694942,0.023475647,9.054497477,22.38662109,0.014874782,0.08258057,5.414362119,0,0,0,1022.9115
25.67366943,0.016748207,0.024368286,20.76213474,24.06429443,0.01568772,0.024162292,8.031453199,22.16585693,0.014825599,0.088775635,5.455995157,0,0,0,964.0458
25.57616577,0.01667175,0.015945435,19.46404565,23.66991577,0.015634153,0.025177002,7.200346748,21.95116577,0.014783476,0.09625244,5.461783115,0,0,0,927.9999
25.40462646,0.016717562,0.015708923,17.98061105,23.34993896,0.015542635,0.027496338,6.704122428,21.81087646,0.014745363,0.09542847,5.325587936,0,0,0,907.7657
25.22319946,0.016770335,0.014873505,17.55644624,23.10601196,0.015423748,0.02217102,6.524627307,21.66069946,0.014725658,0.08981323,5.224216976,0,0,0,880.5992
25.11248169,0.016800458,0.015281677,18.08738736,22.89373169,0.015377576,0.021003723,6.357411236,21.51091919,0.014778668,0.08383179,5.041449153,0,0,0,875.5798
25.05040894,0.016838474,0.024040222,18.11358905,22.76915894,0.015385074,0.026069641,6.432522164,21.45665894,0.014767093,0.089263916,4.787567327,0,0,0,891.2392
25.08614502,0.01693002,0.033920288,17.55504876,22.89083252,0.015404142,0.023612976,6.928064914,21.39083252,0.014732755,0.092803955,4.832244627,0,0,0,901.3636
26.02218018,0.016914336,0.05606079,20.7603333,25.03780518,0.015434234,0.02798462,11.39409507,22.24093018,0.014682739,0.098480225,5.502394526,0,0,0,1009.5041
27.18972168,0.016571125,0.101379395,24.38583879,27.78347168,0.014885029,0.03163147,15.29271578,24.18972168,0.014316639,0.084869385,6.145537251,0,0,0,1208.8794
28.27230225,0.016296841,0.12365723,25.90116289,30.16292725,0.014225461,0.033721924,15.64039649,26.19417725,0.013702847,0.072052,6.115541097,0,0,0,1306.1565
29.26970825,0.016114146,0.12921143,26.82027709,32.09783325,0.013840586,0.03239441,15.1335639,27.80095825,0.013188273,0.06123352,5.467490913,0,0,0,1367.1852
30.05666504,0.015885495,0.10171509,27.13259799,33.54104004,0.013753079,0.027427673,14.31208001,29.00979004,0.013093136,0.05177307,4.362224135,0,0,0,1394.657
30.58312378,0.01573287,0.06808472,27.08075418,34.50499878,0.013726338,0.021736145,13.69832728,29.67687378,0.013592823,0.045562744,3.011399089,0,0,0,1404.6675
30.86574707,0.015568428,0.03930664,27.13138079,34.99074707,0.013683967,0.018089294,13.38563035,30.05324707,0.013462715,0.040222168,2.397364337,0,0,0,1444.8139
30.81844482,0.015350522,0.016365051,27.31119792,34.94344482,0.013775052,0.021621704,13.35345125,30.08406982,0.013328732,0.047210693,2.01128233,0,0,0,1452.0348
30.38384399,0.015140345,0.006572723,27.40240595,34.36821899,0.013873866,0.045288086,13.26578272,29.57134399,0.013545802,0.057617188,1.773610763,0,0,0,1402.9806
29.58757935,0.015204982,0.002443314,26.65296569,33.27507935,0.013995723,0.06329346,12.64232388,28.65007935,0.013801173,0.061538696,1.7649959,0,0,0,1321.5047
28.50182495,0.015445303,0.000960112,25.01571125,31.47057495,0.014213156,0.06414795,11.46396205,27.45494995,0.013911795,0.050689697,1.671399634,0,0,0,1193.819
27.37865601,0.01577744,0.001958847,22.90288923,29.22240601,0.014732215,0.070129395,8.848655624,25.73803101,0.01428208,0.04824829,1.702835326,0,0,0,1163.3092
26.76619873,0.016120914,0.005296707,21.30034184,27.70369873,0.015087131,0.087768555,8.097825331,24.43807373,0.014564518,0.04699707,2.258063677,0,0,0,1205.6703
26.52095947,0.01631922,0.007766724,19.65890411,26.70845947,0.014953558,0.10610962,7.88173135,23.63033447,0.014739935,0.060440063,2.465408249,0,0,0,1167.6898
26.36098633,0.016433496,0.007484436,17.93863081,25.89223633,0.015090723,0.10308838,6.860585005,23.08754883,0.014701624,0.060760498,2.714687596,0,0,0,1116.407
26.17461548,0.0164795,0.009700775,17.69335932,25.20586548,0.01529313,0.08996582,5.611320494,22.65899048,0.014614114,0.05984497,3.030978131,0,0,0,1062.478
25.9862915,0.016419368,0.015048981,18.61660439,24.6737915,0.015461878,0.07336426,4.631958015,22.337854,0.014607386,0.06777954,3.275441278,0,0,0,1006.4893
25.79891357,0.016273908,0.019477844,19.42950543,24.25203857,0.015583449,0.058441162,4.072077088,22.06453857,0.014610701,0.07659912,3.391692044,0,0,0,946.0765
25.59215698,0.016121093,0.021980286,19.75050152,23.94371948,0.015670959,0.051376343,4.138365707,21.80309448,0.014579956,0.08258057,3.510530684,0,0,0,910.7023
25.35830078,0.01603765,0.02355194,19.39966983,23.67861328,0.015762992,0.046401978,4.468676593,21.59267578,0.014523217,0.08947754,3.560938214,0,0,0,879.4601
25.16118774,0.015894124,0.030181885,19.20662613,23.47368774,0.01582546,0.04232788,4.944219439,21.41900024,0.014475057,0.09487915,3.659962761,0,0,0,853.5808
25.05117188,0.01573426,0.034484863,18.50685708,23.27773438,0.015848702,0.037490845,5.172274494,21.30117188,0.014437264,0.09402466,3.69238631,0,0,0,850.0199
24.92647705,0.015772594,0.03326416,17.00913802,23.04366455,0.015848888,0.03137207,5.43828212,21.20772705,0.014429821,0.08572388,3.723249997,0,0,0,854.3866
24.88161621,0.015880229,0.036865234,16.45270507,23.03005371,0.015803935,0.027198792,6.282231779,21.14724121,0.014438274,0.0791626,3.777684658,0,0,0,866.7739
25.57735596,0.015713612,0.035003662,19.44998998,25.04610596,0.015545765,0.022468567,10.89996045,22.03048096,0.01447765,0.07324219,4.243311315,0,0,0,965.2999
26.66622314,0.015402762,0.032226562,21.26266741,27.70528564,0.014731376,0.015296936,13.36127839,23.93966064,0.014121024,0.051452637,4.275637268,0,0,0,1155.1639
27.67949829,0.015377717,0.024986267,20.50686212,29.97637329,0.013889985,0.008190155,12.67200533,26.02324829,0.013340669,0.04298401,3.568894364,0,0,0,1309.6809
28.72393188,0.015300408,0.01689148,19.37239659,31.98955688,0.013244286,0.003969193,11.33258924,27.80205688,0.012721673,0.039031982,2.632689402,0,0,0,1386.2732
29.6708313,0.015116641,0.014629364,18.3897703,33.5614563,0.01305289,0.002124786,9.782674929,29.2958313,0.012412021,0.038009644,1.678225916,0,0,0,1431.0174
30.39730225,0.014872029,0.011390686,17.55786755,34.63167725,0.013121083,0.00269413,8.191747243,30.27230225,0.012819722,0.035888672,1.374563645,0,0,0,1426.9765
30.83922729,0.014604135,0.007953644,16.59951998,35.38610229,0.012612863,0.014205933,6.904904091,30.82360229,0.013101144,0.034805298,2.192404466,0,0,0,1456.2336
31.02358398,0.014336475,0.005231857,15.87720551,35.42983398,0.012669453,0.049697876,5.740769386,30.86733398,0.013394245,0.0640564,3.301274834,0,0,0,1463.23
30.91060791,0.014145205,0.003519058,15.879982,34.84810791,0.012779543,0.085632324,4.994829709,30.11373291,0.013725588,0.10128784,4.351956815,0,0,0,1419.0915
30.41561279,0.014164009,0.002584457,15.88616762,33.50936279,0.012828865,0.09832764,4.05872264,28.88436279,0.013946571,0.1177063,5.220864107,0,0,0,1348.1231
29.48540649,0.014396891,0.002164841,15.99962367,31.92290649,0.013187632,0.111206055,2.989156926,27.40728149,0.014332041,0.1451416,5.479763874,0,0,0,1229.5872
28.22194824,0.014839722,0.002030373,16.0691239,29.50319824,0.015289856,0.1104126,2.545573791,25.89382324,0.014793946,0.16937256,4.975950691,0,0,0,1160.5602
27.25740967,0.015287384,0.002370834,17.08281366,28.50740967,0.015798554,0.09967041,2.350754834,24.85897217,0.01521872,0.18054199,4.418367931,0,0,0,1199.2117
26.60317383,0.015629075,0.002356529,16.75787773,27.86879883,0.016189836,0.08456421,2.139244271,24.18911133,0.015529893,0.19055176,3.857664211,0,0,0,1165.7389
26.19747314,0.015838476,0.002056122,14.72194824,27.32247314,0.016319128,0.0664978,2.042967809,23.70528564,0.015754553,0.1975708,3.419885658,0,0,0,1126.0939
25.8322998,0.016006054,0.001634121,13.61838005,26.6994873,0.016089978,0.036697388,2.14250124,23.3322998,0.015891613,0.19238281,3.065313537,0,0,0,1067.2751
25.490625,0.01615874,0.001916409,13.34262735,25.9671875,0.015685717,0.022727966,2.700795104,23.00625,0.015945116,0.1795044,2.840402001,0,0,0,1004.8256
25.17373047,0.016288972,0.00261879,12.97715052,25.29091797,0.015518403,0.021217346,3.483943578,22.72841797,0.015915131,0.16534424,2.759236971,0,0,0,945.6614
24.8973938,0.016396584,0.002911568,12.31062496,24.6864563,0.015397133,0.01965332,4.29165791,22.4833313,0.015847268,0.14123535,2.822892679,0,0,0,917.2635
24.68108521,0.016496826,0.005283356,11.75501936,24.14202271,0.015268493,0.015640259,4.809962187,22.29046021,0.015726257,0.10821533,2.960716474,0,0,0,896.4195
24.57235107,0.016581366,0.011291504,11.81255598,23.65047607,0.015120338,0.009399414,5.074480605,22.11922607,0.015520881,0.07940674,3.143346736,0,0,0,874.6707
24.52504883,0.016650563,0.013088226,11.26824064,23.19692383,0.014960652,0.004377365,5.061046392,21.92348633,0.015250569,0.06958008,3.204926067,0,0,0,870.7484
24.47246704,0.016712176,0.012256622,10.31081269,22.78496704,0.014801013,0.002144814,4.958640914,21.72246704,0.014949787,0.068481445,3.187888927,0,0,0,879.1055
24.58199463,0.016788106,0.012084961,9.858118733,22.59761963,0.014690023,0.001475334,5.45988051,21.55074463,0.014682394,0.07009888,3.234858959,0,0,0,909.2972
25.63271484,0.016741788,0.014823914,12.90282367,24.14052734,0.014418637,0.001420498,8.42936693,22.14833984,0.014426267,0.06439209,3.674870049,0,0,0,981.8721
26.77904663,0.016519647,0.024131775,14.0858402,26.88060913,0.013532739,0.001733303,10.24724241,23.74779663,0.013849359,0.054473877,3.810770877,0,0,0,1181.1543
27.91835938,0.016457764,0.022567749,13.29727983,29.43398438,0.012761322,0.00211525,9.367118758,25.74648438,0.013394562,0.045791626,3.248128822,0,0,0,1312.9393
29.05623779,0.016281437,0.018661499,12.35238195,31.85311279,0.011860203,0.002263069,8.073307689,27.69686279,0.013244938,0.048828125,2.316224148,0,0,0,1407.9375
30.05199585,0.016006097,0.014160156,11.66429859,33.88012085,0.011096582,0.00220871,6.987940345,29.38012085,0.013209924,0.051712036,1.87076718,0,0,0,1448.2243
30.86049805,0.015723327,0.012928009,11.44619798,35.32924805,0.010832885,0.001869202,6.027910196,30.50112305,0.013526062,0.059936523,2.446742561,0,0,0,1454.6757
31.47414551,0.015486535,0.017578125,11.65489764,36.06789551,0.011294182,0.001484871,5.205625422,30.98977051,0.01402932,0.081329346,3.288662252,0,0,0,1482.0875
31.81356201,0.015348747,0.018089294,12.23902222,36.29793701,0.011400536,0.001121998,4.752219192,30.75106201,0.014108971,0.08544922,4.231663342,0,0,0,1481.6147
31.8427063,0.015271401,0.016090393,13.2098565,35.9208313,0.011498665,0.000801802,4.520750137,30.0770813,0.014168954,0.08441162,4.845176674,0,0,0,1452.8641
31.41539917,0.015331597,0.016181946,14.60360496,34.83727417,0.011631341,0.000727654,4.364829312,29.13414917,0.014343591,0.08615112,5.080121614,0,0,0,1367.4552
30.52007446,0.015544779,0.013290405,16.00401778,32.92632446,0.0126952,0.000771284,3.753262299,27.81694946,0.014697916,0.08743286,4.837896641,0,0,0,1271.5511
29.12374268,0.016017618,0.007026672,17.64349883,29.87374268,0.015128793,0.001313686,3.308648502,26.34249268,0.014999094,0.075042725,4.153707032,0,0,0,1195.6226
27.8538147,0.016612463,0.005941391,20.23626609,28.5725647,0.015330724,0.004556656,3.190418913,25.2444397,0.015277319,0.057510376,3.567611902,0,0,0,1229.1
26.94365845,0.016887033,0.005104065,20.89565774,27.74053345,0.015612924,0.009590149,3.107836113,24.44365845,0.015475594,0.047332764,3.195178421,0,0,0,1199.5511
26.53600464,0.016994007,0.004047394,19.36008372,27.03600464,0.015796192,0.013450623,3.174301183,23.80944214,0.015590199,0.040603638,3.10629343,0,0,0,1150.5821
26.26836548,0.01707066,0.003633499,18.37949787,26.34649048,0.015651593,0.016921997,3.492610325,23.39336548,0.015643964,0.041397095,3.264565321,0,0,0,1108.879
26.05419312,0.017116945,0.00570488,18.08941536,25.74950562,0.015480441,0.019950867,3.975111568,23.15575562,0.015598697,0.04222107,3.411482053,0,0,0,1057.4094
25.89406738,0.017178398,0.009380341,18.01555404,25.20656738,0.015358786,0.022628784,4.495201051,22.90969238,0.015465598,0.04222107,3.485856426,0,0,0,1007.2678
25.76763306,0.017277932,0.014705658,18.44441287,24.75200806,0.015309548,0.023666382,4.937324838,22.65825806,0.015301919,0.038528442,3.509708498,0,0,0,946.4399
25.6843811,0.017377682,0.024047852,18.69014969,24.3718811,0.015352078,0.021606445,5.120730778,22.3718811,0.015191861,0.03916931,3.469104761,0,0,0,921.4883
25.67977295,0.01740846,0.030921936,18.93658373,24.10164795,0.015451522,0.026374817,5.318200931,22.08602295,0.015138716,0.04095459,3.46463729,0,0,0,908.4987
25.66835938,0.017392948,0.02872467,18.49494365,23.86367188,0.015630558,0.033721924,4.986993836,21.93398438,0.015020208,0.040222168,3.352429565,0,0,0,903.0605
25.59017334,0.017392602,0.017204285,16.79246148,23.66048584,0.015836205,0.038085938,4.723298121,21.74642334,0.014924493,0.039093018,3.327114672,0,0,0,917.9332
25.58461914,0.017346332,0.013141632,16.00541092,23.71743164,0.016011188,0.036102295,4.990658,21.61586914,0.01484389,0.039367676,3.324583687,0,0,0,930.6109
26.36190186,0.017177932,0.017196655,19.22871021,25.57283936,0.016109817,0.03337097,9.068321797,22.40096436,0.014912003,0.040252686,3.576369538,0,0,0,1022.8325
27.50643311,0.016879937,0.028877258,21.48378273,27.95955811,0.015849968,0.035217285,11.7390646,24.31893311,0.014572044,0.034103394,3.717600769,0,0,0,1199.3561
28.66082153,0.016757611,0.040542603,21.59992676,30.37957153,0.015277508,0.03501892,11.43388433,26.58269653,0.013904217,0.04045105,3.2990611,0,0,0,1335.8023
29.73098145,0.016627777,0.044525146,21.20532911,32.52785645,0.014739502,0.035858154,10.46780399,28.51223145,0.013331879,0.06341553,2.557754607,0,0,0,1421.6641
30.56713257,0.016528456,0.04093933,21.06931866,34.22338257,0.01452574,0.035736084,9.514043848,29.94213257,0.013224928,0.0630188,1.52192477,0,0,0,1453.1152
31.19851074,0.016383272,0.036987305,21.16010501,35.33913574,0.014468293,0.04298401,8.938929918,30.82351074,0.013804535,0.06304932,0.378046655,0,0,0,1461.6209
31.52706299,0.016169718,0.035629272,21.26315568,35.93331299,0.013915231,0.06454468,8.855409967,31.21456299,0.014105965,0.06448364,0.138777476,0,0,0,1492.9365
31.49263916,0.015978374,0.028457642,21.31849839,35.82076416,0.013617076,0.09609985,8.719071433,31.18013916,0.01407484,0.072509766,0.528071733,0,0,0,1483.8517
31.13967285,0.01582507,0.017662048,21.38195148,35.12404785,0.013585843,0.1237793,8.383279276,30.67092285,0.014035977,0.07254028,1.006272044,0,0,0,1439.0632
30.39272461,0.015801573,0.008037567,21.7753408,34.03334961,0.013764525,0.13641357,8.050995025,29.65834961,0.014248991,0.06484985,1.149692273,0,0,0,1366.4436
29.1796814,0.015976904,0.004549027,22.5996046,32.4921814,0.014122961,0.09408569,7.252414417,28.2890564,0.014657019,0.05444336,0.922530287,0,0,0,1249.5016
27.85784302,0.016290119,0.002998352,22.85696511,30.23284302,0.015084675,0.06921387,4.027623541,26.54534302,0.0154547,0.049606323,0.946756705,0,0,0,1209.2918
27.03032837,0.016604029,0.005596161,22.36642725,28.84282837,0.015390956,0.06845093,3.513355591,25.20220337,0.015673243,0.086639404,1.129622656,0,0,0,1252.9119
26.67766724,0.01680237,0.012073517,20.86280884,27.89641724,0.015471042,0.06008911,4.311178771,24.24016724,0.01581055,0.09841919,1.430951555,0,0,0,1180.0675
26.52150879,0.016901625,0.017097473,19.43549109,27.06838379,0.015570295,0.04762268,5.433872418,23.61525879,0.015871657,0.08654785,1.754197357,0,0,0,1166.2989
26.40599976,0.017031532,0.020523071,18.63881728,26.26537476,0.015848976,0.040985107,6.358656571,23.18724976,0.015833717,0.07711792,2.459887061,0,0,0,1106.3358
26.30211792,0.017169226,0.021720886,18.31045909,25.68493042,0.016139258,0.036727905,7.120264234,22.80993042,0.015773047,0.07345581,3.363825342,0,0,0,1103.5443
26.14309082,0.017299188,0.024909973,18.35506095,25.16652832,0.016376032,0.030471802,6.863304116,22.54152832,0.015780939,0.076812744,3.704776151,0,0,0,1065.8837
25.98513184,0.017352706,0.031196594,18.75910421,24.73513184,0.016460067,0.02758789,6.8625439,22.39919434,0.015811568,0.09396362,3.897727554,0,0,0,965.3089
25.85360107,0.01731456,0.03656006,19.09438633,24.40828857,0.01645244,0.021438599,6.908783894,22.35360107,0.015842088,0.115753174,4.097308795,0,0,0,929.9877
25.75820313,0.017276503,0.03616333,19.10070414,24.17226563,0.016406752,0.015377045,6.990931473,22.28164063,0.015872695,0.12524414,4.29142337,0,0,0,896.7364
25.65856323,0.017291842,0.03779602,19.03231317,23.96325073,0.016376315,0.016975403,7.00556848,22.21325073,0.015910922,0.1111145,4.506139058,0,0,0,885.454
25.62349854,0.017375762,0.050613403,18.75131289,23.81099854,0.016376311,0.018630981,7.142739316,22.12349854,0.015918547,0.09838867,4.748639454,0,0,0,894.0852
25.68978271,0.017505221,0.055221558,19.05781368,23.92415771,0.016406588,0.0207901,8.221334351,22.07259521,0.015925936,0.08718872,4.973447251,0,0,0,881.927
26.36998901,0.017489575,0.050338745,22.76149426,25.78405151,0.016436718,0.025917053,12.43874827,22.54967651,0.016108654,0.08364868,5.762829508,0,0,0,939.5976
27.53771362,0.017145803,0.07305908,26.9247918,28.44396362,0.015879324,0.026100159,16.44166969,23.56896362,0.016260793,0.08508301,6.5100049,0,0,0,1122.1967
28.72774658,0.016870748,0.07385254,28.53771819,30.72774658,0.015196095,0.019187927,17.32648309,25.60274658,0.015749227,0.087249756,6.8998769,0,0,0,1222.2865
29.80385742,0.016771283,0.06227112,28.9762496,32.75698242,0.01466557,0.013019562,17.04036529,27.75698242,0.015027966,0.07867432,6.575150466,0,0,0,1294.7379
30.52694092,0.016771207,0.059768677,28.62127812,34.21444092,0.01446713,0.01064682,15.83150776,29.16756592,0.014856229,0.061019897,5.466791223,0,0,0,1309.804
31.00402222,0.016847529,0.07531738,27.98826488,35.16027222,0.014497676,0.0181427,14.76601422,29.95714722,0.014932551,0.05583191,4.316287028,0,0,0,1278.6183
31.21798096,0.01691602,0.09454346,27.11028259,35.62423096,0.014558538,0.044036865,14.2174596,30.31173096,0.014833196,0.052139282,3.693697392,0,0,0,1247.0756
31.17739258,0.01692324,0.1126709,26.26299696,35.53676758,0.014664939,0.08291626,13.85871103,30.30239258,0.014661124,0.05836487,3.384081942,0,0,0,1239.9563
30.81231079,0.016930722,0.115448,25.43971451,34.84356079,0.014779233,0.10357666,13.62441359,29.89043579,0.014615201,0.058776855,3.353345601,0,0,0,1218.3895
30.12230835,0.01696892,0.10165405,25.20043847,33.59105835,0.014893725,0.094573975,13.78733777,29.02855835,0.014599993,0.05960083,3.729051212,0,0,0,1186.3397
29.07250366,0.017083216,0.07513428,25.59807076,31.76000366,0.015095759,0.06442261,13.84097544,27.68187866,0.014737178,0.06460571,4.257547613,0,0,0,1147.6253
27.88100586,0.017342534,0.04951477,26.17807085,29.49038086,0.015587773,0.05229187,12.60633222,25.75600586,0.015522923,0.08731079,4.662590946,0,0,0,1156.4353
27.14092407,0.01763226,0.033599854,26.82419018,27.68779907,0.01612927,0.061843872,13.38255847,24.29717407,0.015862241,0.11102295,5.763885146,0,0,0,1152.2403
26.78658447,0.017792096,0.024307251,27.04843008,26.45845947,0.016678205,0.0725708,13.83632316,23.40377197,0.015907636,0.10183716,6.434697571,0,0,0,1127.8577
26.58376465,0.017844947,0.020713806,27.21816855,25.86501465,0.017013343,0.071777344,13.41542738,22.82595215,0.016113074,0.10247803,6.189060361,0,0,0,1080.1708
26.47756348,0.017798873,0.022010803,26.94172147,25.60256348,0.017142745,0.068115234,11.89763129,22.58693848,0.016211959,0.11273193,5.990344919,0,0,0,1043.3217
26.37325439,0.017714893,0.031059265,26.30570864,25.51387939,0.017287647,0.06967163,10.34781325,22.55294189,0.016333973,0.1305542,5.359181723,0,0,0,1012.1292
26.25396118,0.017631173,0.051330566,25.71428968,25.51958618,0.017478585,0.114471436,9.888758224,22.59771118,0.016479135,0.14959717,4.178812612,0,0,0,987.4749
26.13735352,0.017532412,0.050048828,26.30124473,25.52797852,0.017639223,0.12387085,10.32829955,22.72329102,0.016586367,0.15350342,3.437633018,0,0,0,959.3752
